Reporter,Partner,Product categories,Indicator Type,Indicator,2018,2017,2016,2015,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,1990,1989,1988
Cyprus,United Arab Emirates,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,,,,,,,,      4.56,,      4.72,,      3.56,      7.63,,,,      5.63,,,,,,,,,
Cyprus,United Kingdom,All Products,Export,Partner share(%)-Top 5 Export Partner,,              5.67,             11.88,,      8.59,     12.97,      8.94,      8.92,      7.62,      8.21,     10.25,     13.87,     14.61,     16.83,     27.27,     31.97,     27.66,     18.30,     16.23,     16.07,     14.57,      9.42,     10.39,     13.34,     14.82,     15.69,     19.19,     20.96,     23.06,     23.35,
Cyprus,United Kingdom,All Products,Import,Partner share(%)-Top 5 Import Partner,              6.58,,              5.47,      8.40,      6.18,      6.43,      7.18,      8.72,      8.15,      9.09,      8.72,      9.70,      8.93,      8.79,      8.56,      8.32,      8.36,      8.79,     10.59,     11.42,     11.28,     11.42,     11.24,     11.77,     11.40,     12.58,     11.30,     12.97,     12.69,     11.40,
Cyprus,United States,All Products,Export,Partner share(%)-Top 5 Export Partner,,,,,,      3.59,      3.24,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,United States,All Products,Import,Partner share(%)-Top 5 Import Partner,,,,,,,,,,,,,,,,,,      9.41,     10.38,     10.78,     12.53,     18.96,     16.84,     13.02,     10.34,      9.28,      8.39,      7.95,      7.07,,
Cyprus,Unspecified,All Products,Export,Partner share(%)-Top 5 Export Partner,              5.71,,,,,,,,,,,,,,,,,     11.17,     13.99,      7.18,      5.73,,      8.08,      8.26,      9.13,     10.40,     10.35,      8.69,     11.06,     10.09,
Cyprus,World,All Products,Trade Indicator,Country Growth (%),              1.85,              5.59,            -11.12,     -1.81,    -18.24,     -1.85,      4.96,     19.06,     12.29,    -12.73,     -2.21,     -7.38,     43.35,     12.62,     16.90,     12.78,      2.54,      1.19,     -1.58,      3.67,      5.50,    -20.83,     16.95,     21.47,     -2.57,     37.02,     28.15,     -8.17,     19.41,     35.21,
Cyprus,World,All Products,Tariff,Duty Free Tariff Lines Share (%),,,,,,,,,,,,,,,,,     21.04,     50.96,     50.68,     49.88,     46.27,     16.81,     17.17,,,,,,,,
Cyprus,World,Animal,Export,Export Product share(%),              5.67,              6.89,              6.52,      4.84,      5.18,      7.17,      6.69,      6.52,      6.75,      6.69,      6.96,      5.92,      5.05,      5.02,      5.56,      4.00,      4.04,      2.84,      2.91,      2.72,      2.68,      2.56,      1.48,      1.65,      1.69,      2.10,      1.37,      1.40,      1.54,      1.56,
Cyprus,World,Capital goods,Export,Export Product share(%),             29.99,             37.90,             43.97,     48.70,     47.74,     22.56,     13.02,     16.00,     18.29,     21.18,     16.83,     17.64,     25.44,     32.92,     24.84,     14.83,     14.27,     13.59,      9.77,      9.76,      9.52,      7.02,      9.32,      9.13,      8.40,      9.03,      8.27,      8.57,     10.46,     12.70,
Cyprus,World,Chemicals,Export,Export Product share(%),              8.79,             11.82,             12.35,     10.95,     12.51,     21.13,     24.70,     24.44,     23.10,     19.15,     15.78,     14.55,     12.34,     10.32,     11.79,     11.05,     11.47,      7.79,      6.96,      7.41,      6.24,      5.43,      5.92,      6.55,      6.98,      6.25,      5.77,      5.16,      5.08,      6.15,
Cyprus,World,Consumer goods,Export,Export Product share(%),             55.71,             45.70,             39.70,     36.86,     30.50,     39.56,     40.43,     52.17,     51.91,     52.43,     55.61,     56.70,     53.49,     48.98,     53.79,     64.40,     65.85,     65.52,     70.60,     67.69,     67.22,     71.97,     68.83,     64.58,     64.73,     69.73,     69.06,     65.11,     62.48,     60.75,
Cyprus,World,Food Products,Export,Export Product share(%),              3.10,              4.50,              4.64,      3.72,      4.56,      7.11,      7.05,      7.21,      9.03,      9.04,      7.23,      8.04,      6.93,      6.93,      9.15,     15.01,     18.10,     29.61,     33.76,     37.94,     39.89,     50.84,     46.39,     35.64,     30.64,     25.56,     25.14,     19.87,     15.61,     12.49,
Cyprus,World,Footwear,Export,Export Product share(%),              0.23,              0.24,              0.39,      0.41,      0.39,      0.64,      0.87,      0.68,      0.56,      0.39,      0.30,      0.26,      0.26,      0.16,      0.37,      0.43,      0.82,      0.75,      1.10,      1.43,      1.76,      1.63,      1.26,      1.38,      2.14,      2.77,      3.05,      3.67,      3.62,      4.33,
Cyprus,World,Fuels,Export,Export Product share(%),             23.77,             21.46,             15.87,     12.76,      9.55,      4.27,      4.57,     17.80,     14.28,     13.93,     19.84,     15.51,     18.19,     14.98,      7.16,      9.32,      8.11,      8.91,     10.39,      5.99,      4.54,      4.43,      4.36,      3.72,      3.95,      4.89,      5.19,      4.58,      6.46,      5.73,
Cyprus,World,Hides and Skins,Export,Export Product share(%),              0.15,              0.24,              0.20,      0.18,      0.23,      0.45,      0.46,      0.40,      0.42,      0.40,      0.38,      0.40,      0.41,      0.34,      0.45,      0.52,      0.53,      0.48,      0.44,      0.47,      0.63,      0.71,      0.53,      0.55,      0.83,      1.18,      1.20,      1.23,      1.58,      1.90,
Cyprus,World,Intermediate goods,Export,Export Product share(%),              5.88,              5.13,              6.17,      5.92,      8.08,     13.88,     17.91,     15.63,     14.75,     11.85,     11.39,      8.96,      6.64,      6.22,      7.10,      8.04,      8.86,      8.94,      8.32,      7.41,      8.38,      8.12,      7.09,      8.13,     10.30,      8.50,      9.68,     10.65,      9.86,     10.27,
Cyprus,World,Mach and Elec,Export,Export Product share(%),              8.56,             10.27,              8.85,      6.06,      9.00,     10.81,      9.38,     12.28,     13.65,     13.92,     11.77,     13.42,     19.31,     28.43,     18.62,      5.93,      7.05,      7.34,      5.55,      7.80,      6.43,      5.76,      9.35,     11.03,      9.96,     11.97,      9.76,     10.08,     11.53,     12.52,
Cyprus,World,Metals,Export,Export Product share(%),              4.70,              2.77,              2.03,      2.07,      2.84,      5.09,      8.04,      7.95,      7.65,      4.99,      5.68,      6.28,      4.57,      2.87,      3.48,      3.04,      3.12,      4.43,      3.15,      2.71,      2.66,      2.51,      1.82,      2.19,      2.01,      1.79,      1.58,      1.89,      1.85,      3.00,
Cyprus,World,Minerals,Export,Export Product share(%),              0.56,              0.89,              2.49,      2.65,      2.51,      3.39,      1.71,      1.06,      1.09,      1.32,      1.05,      1.64,      1.95,      1.21,      1.39,      2.88,      2.56,      1.89,      2.36,      2.17,      2.31,      2.42,      1.67,      1.66,      2.77,      1.68,      1.60,      1.62,      2.13,      1.92,
Cyprus,World,Miscellaneous,Export,Export Product share(%),              3.08,              4.56,              3.47,      2.28,      2.86,     15.09,     18.73,      5.81,      8.19,     11.55,     11.35,      8.78,      6.14,      5.84,      5.92,      3.65,      4.13,      5.87,      6.58,      4.42,      4.24,      3.10,      2.96,      3.42,      4.07,      4.78,      4.96,      4.45,      3.96,      3.37,
Cyprus,World,Plastic or Rubber,Export,Export Product share(%),              0.58,              0.81,              0.77,      0.56,      0.62,      1.01,      1.15,      1.03,      0.97,      0.88,      1.00,      0.95,      0.82,      0.84,      1.13,      1.21,      1.43,      0.83,      0.83,      0.99,      0.95,      0.91,      0.90,      1.15,      1.05,      1.04,      0.87,      0.81,      0.78,      0.85,
Cyprus,World,Raw materials,Export,Export Product share(%),              3.90,              5.69,              5.97,      5.00,      6.89,     12.74,     14.66,     16.20,     15.02,     14.52,     16.16,     16.69,     14.42,     11.02,     14.27,     12.73,     11.02,      9.67,      8.54,      9.15,     10.35,      8.45,     10.41,     14.45,     12.64,     12.74,     12.99,     15.66,     17.20,     16.28,
Cyprus,World,Stone and Glass,Export,Export Product share(%),              0.69,              2.01,              1.05,      0.45,      2.19,      2.94,      4.31,      2.87,      1.40,      0.78,      1.94,      0.59,      0.60,      0.40,      1.47,      1.17,      1.45,      1.43,      0.96,      0.76,      1.03,      0.84,      0.70,      0.51,      1.60,      1.24,      1.28,      0.75,      0.34,      0.35,
Cyprus,World,Textiles and Clothing,Export,Export Product share(%),              0.27,              0.40,              0.45,      0.59,      0.67,      0.58,      1.18,      0.77,      1.16,      1.39,      1.37,      1.37,      1.44,      1.67,      3.41,      5.06,      6.97,      6.75,      7.73,      7.43,      9.30,      8.31,     10.21,     14.31,     17.27,     19.82,     23.28,     25.23,     23.73,     24.25,
Cyprus,World,Transportation,Export,Export Product share(%),             37.94,             30.04,             37.60,     49.85,     42.70,     12.46,      4.39,      2.82,      3.20,      5.90,      5.69,     11.26,     11.85,     13.50,     19.21,     24.87,     20.48,     12.73,      9.98,      9.23,      7.55,      3.05,      1.86,      1.23,      2.47,      2.42,      2.45,      2.20,      3.23,      4.35,
Cyprus,World,Vegetable,Export,Export Product share(%),              1.71,              2.79,              3.01,      2.35,      3.44,      6.44,      5.78,      7.09,      7.12,      8.24,      8.45,      9.65,      8.48,      6.20,      9.04,      9.71,      7.82,      6.65,      5.73,      6.98,      8.01,      5.91,      9.16,     13.27,     10.95,     11.11,     11.02,     15.15,     16.57,     15.18,
Cyprus,World,Wood,Export,Export Product share(%),              0.19,              0.32,              0.31,      0.28,      0.78,      1.42,      1.01,      1.25,      1.43,      1.43,      1.22,      1.37,      1.66,      1.30,      1.86,      2.14,      1.92,      1.70,      1.59,      1.55,      1.77,      1.60,      1.44,      1.74,      1.62,      1.39,      1.48,      1.92,      1.99,      2.04,
Cyprus,World,Capital goods,Import,Import Product share(%),             26.10,             30.98,             28.02,     30.03,     25.25,     11.15,     11.80,     15.24,     18.91,     19.19,     17.07,     16.55,     18.45,     21.17,     20.84,     20.15,     21.36,     20.51,     20.98,     20.13,     21.43,     17.16,     18.36,     20.59,     21.19,     21.91,     24.62,     20.41,     22.56,     27.41,
Cyprus,World,Consumer goods,Import,Import Product share(%),             58.20,             53.83,             57.96,     54.82,     59.62,     69.79,     70.79,     66.20,     61.74,     63.38,     62.66,     63.76,     62.47,     59.76,     58.96,     56.41,     55.73,     56.34,     54.51,     51.72,     49.67,     53.04,     50.78,     45.75,     43.52,     45.34,     43.70,     43.12,     40.31,     35.16,
Cyprus,World,Intermediate goods,Import,Import Product share(%),             10.63,             10.22,              9.00,     10.20,      9.93,     12.99,     11.77,     12.63,     13.30,     12.75,     15.18,     14.95,     13.76,     13.50,     14.90,     15.72,     14.40,     14.21,     14.06,     15.58,     18.41,     16.89,     17.80,     21.71,     22.36,     24.25,     23.79,     26.17,     27.27,     27.08,
Cyprus,World,Raw materials,Import,Import Product share(%),              4.00,              4.27,              4.53,      4.80,      5.15,      6.01,      5.21,      4.90,      4.25,      4.52,      4.73,      4.53,      4.00,      3.98,      5.30,      7.72,      8.51,      8.94,     10.45,      8.33,      7.23,      9.05,      7.93,      7.45,      8.41,      8.51,      7.89,     10.30,      9.85,     10.35,
Cyprus,World,All Products,Tariff,Maximum Rate (%),,,,,,,,,,,,,,,,,    563.74,    604.77,    276.50,   1144.43,    908.42,   1941.65,   1332.75,,,,,,,,
Cyprus,World,All Products,Tariff,Simple Average (%),,,,,,,,,,,,,,,,,      8.46,      5.84,      3.92,      6.48,      6.73,     10.70,     14.00,,,,,,,,
Cyprus,World,All Products,Tariff,Weighted Average (%),,,,,,,,,,,,,,,,,      8.83,      6.78,      5.24,      8.93,     10.95,      9.75,     10.67,,,,,,,,
Cyprus,World,Capital goods,Tariff,Weighted Average (%),,,,,,,,,,,,,,,,,      3.85,      1.99,      2.09,      2.06,      2.11,      3.83,      5.61,,,,,,,,
Cyprus,World,Consumer goods,Tariff,Weighted Average (%),,,,,,,,,,,,,,,,,     11.45,      9.42,      8.10,     12.74,     17.11,     14.71,     15.91,,,,,,,,
Cyprus,World,Intermediate goods,Tariff,Weighted Average (%),,,,,,,,,,,,,,,,,      4.89,      2.63,      1.80,      3.04,      3.71,      4.31,      4.94,,,,,,,,
Cyprus,World,Raw materials,Tariff,Weighted Average (%),,,,,,,,,,,,,,,,,     10.80,      7.73,      1.49,     10.79,     10.45,      8.53,      7.39,,,,,,,,
Cyprus,World,All Products,Trade Indicator,World Growth (%),              3.50,              5.68,             -1.24,     -6.61,      0.12,      1.20,     -0.01,      9.18,     10.68,    -12.27,      7.44,      7.16,      7.61,      6.15,     10.47,      8.06,      2.41,     -1.71,      7.07,      2.52,     -0.47,      3.05,      3.55,     11.51,     15.29,      7.73,     11.98,     20.90,     10.18,     28.61,
